episode_index,evaluation_seed,episode_length,episode_return,native_cost_total,gold_stl_cost_total,goal_events,goal_success,minimum_distance,trigger_count,recovery_count,late_recovery_count,deadline_violation_count,terminal_unresolved_count,completed_window_count,trace_robustness,online_oracle_agreement,rtamt_max_robustness_difference,condition,training_seed
44,10044,1000.0,20.45369042522998,83.0,3.0,10.0,True,0.029557764530181885,4.0,1.0,3.0,3.0,0.0,4.0,-0.11364107131958012,True,0.0,task_only,2202
45,10045,1000.0,14.743975782928828,55.0,2.0,6.0,True,0.010427713394165039,5.0,3.0,2.0,2.0,0.0,5.0,-0.09736346006393437,True,0.0,task_only,2202
46,10046,1000.0,15.991622137380546,131.0,2.0,6.0,True,0.05456507205963135,5.0,3.0,1.0,2.0,0.0,5.0,-0.10632847547531132,True,0.0,task_only,2202
47,10047,1000.0,18.24821549151602,60.0,2.0,8.0,True,0.03612023591995239,7.0,5.0,1.0,1.0,1.0,6.0,-0.11658273935317998,True,0.0,task_only,2202
48,10048,1000.0,18.655016028112186,69.0,0.0,9.0,True,0.05626577138900757,5.0,5.0,0.0,0.0,0.0,5.0,0.14311016798019405,True,0.0,task_only,2202
49,10049,1000.0,16.821931701408175,148.0,3.0,7.0,True,0.05442774295806885,4.0,1.0,2.0,3.0,0.0,4.0,-0.08544157743453984,True,0.0,task_only,2202
50,10050,1000.0,18.304248638509307,98.0,2.0,8.0,True,0.003155529499053955,4.0,2.0,2.0,2.0,0.0,4.0,-0.07034431695938115,True,0.0,task_only,2202
51,10051,1000.0,16.61085187187382,176.0,3.0,8.0,True,0.017078876495361328,5.0,2.0,2.0,3.0,0.0,5.0,-0.10474060773849492,True,0.0,task_only,2202
52,10052,1000.0,16.720004370288734,90.0,2.0,9.0,True,0.011707842350006104,8.0,6.0,1.0,1.0,1.0,7.0,-0.05399732589721684,True,0.0,task_only,2202
53,10053,1000.0,18.912108142736543,33.0,2.0,10.0,True,0.04963749647140503,3.0,1.0,2.0,2.0,0.0,3.0,-0.11470465660095219,True,0.0,task_only,2202
54,10054,1000.0,18.091622026044206,78.0,3.0,9.0,True,0.03835040330886841,5.0,2.0,3.0,3.0,0.0,5.0,-0.10250525474548344,True,0.0,task_only,2202
55,10055,1000.0,18.639556600974174,66.0,2.0,8.0,True,0.02629011869430542,6.0,4.0,2.0,2.0,0.0,5.0,-0.1061001300811768,True,0.0,task_only,2202
56,10056,1000.0,17.74300586350728,162.0,1.0,7.0,True,0.0055196285247802734,6.0,5.0,0.0,1.0,0.0,6.0,-0.07771306037902836,True,0.0,task_only,2202
57,10057,1000.0,20.201973332356147,88.0,1.0,11.0,True,0.015634596347808838,10.0,9.0,1.0,1.0,0.0,9.0,-0.10883526802062993,True,0.0,task_only,2202
58,10058,1000.0,19.08808203718945,53.0,3.0,10.0,True,0.008754551410675049,5.0,2.0,2.0,2.0,1.0,4.0,-0.10378270149230961,True,0.0,task_only,2202
59,10059,1000.0,15.940902247884878,37.0,3.0,7.0,True,0.13796943426132202,7.0,4.0,3.0,3.0,0.0,6.0,-0.10854237079620366,True,0.0,task_only,2202
60,10060,1000.0,19.48104973296722,127.0,2.0,9.0,True,0.05032914876937866,6.0,4.0,2.0,2.0,0.0,6.0,-0.10223560333251958,True,0.0,task_only,2202
61,10061,1000.0,16.968530048747198,130.0,2.0,7.0,True,0.001495063304901123,7.0,5.0,1.0,1.0,1.0,6.0,-0.10802112817764287,True,0.0,task_only,2202
62,10062,1000.0,18.59354043933041,143.0,2.0,10.0,True,0.029291510581970215,4.0,2.0,2.0,2.0,0.0,4.0,-0.10312198400497441,True,0.0,task_only,2202
63,10063,1000.0,18.25985113405477,132.0,3.0,9.0,True,0.0031775236129760742,5.0,2.0,2.0,2.0,1.0,4.0,-0.10490189790725712,True,0.0,task_only,2202
64,10064,1000.0,16.948177789042347,22.0,1.0,7.0,True,0.11112409830093384,7.0,6.0,0.0,0.0,1.0,6.0,0.1058095812797546,True,0.0,task_only,2202
65,10065,1000.0,20.64407660323195,81.0,4.0,9.0,True,0.04540085792541504,6.0,2.0,3.0,3.0,1.0,5.0,-0.10076915025711064,True,0.0,task_only,2202
66,10066,1000.0,17.03254820204893,27.0,0.0,7.0,True,0.02571845054626465,7.0,7.0,0.0,0.0,0.0,7.0,0.07753409147262569,True,0.0,task_only,2202
67,10067,1000.0,20.848076858189415,106.0,2.0,8.0,True,0.044788241386413574,8.0,6.0,1.0,1.0,1.0,7.0,-0.09491639137268071,True,0.0,task_only,2202
68,10068,1000.0,20.628334844605433,49.0,2.0,11.0,True,0.07431381940841675,7.0,5.0,2.0,2.0,0.0,7.0,-0.10325806140899663,True,0.0,task_only,2202
69,10069,1000.0,18.929948893668097,106.0,3.0,9.0,True,0.043173909187316895,5.0,2.0,3.0,3.0,0.0,5.0,-0.11238973140716557,True,0.0,task_only,2202
70,10070,1000.0,15.374153756985379,36.0,2.0,7.0,True,0.10521697998046875,6.0,4.0,1.0,1.0,1.0,5.0,-0.036348927021026656,True,0.0,task_only,2202
71,10071,1000.0,17.960748027988302,52.0,2.0,8.0,True,0.07853955030441284,4.0,2.0,2.0,2.0,0.0,4.0,-0.11570941209793095,True,0.0,task_only,2202
72,10072,1000.0,20.270761345607752,94.0,2.0,9.0,True,0.003554821014404297,7.0,5.0,2.0,2.0,0.0,6.0,-0.11075483560562138,True,0.0,task_only,2202
73,10073,1000.0,19.587354546524693,18.0,3.0,10.0,True,0.17526108026504517,5.0,2.0,3.0,3.0,0.0,5.0,-0.08902858495712285,True,0.0,task_only,2202
74,10074,1000.0,19.76265768587473,106.0,4.0,9.0,True,0.01910001039505005,6.0,2.0,3.0,3.0,1.0,5.0,-0.08510344028472905,True,0.0,task_only,2202
75,10075,1000.0,19.543335842132365,98.0,2.0,10.0,True,0.03201591968536377,9.0,7.0,1.0,1.0,1.0,8.0,-0.08066438436508183,True,0.0,task_only,2202
76,10076,1000.0,15.3801212388762,88.0,2.0,6.0,True,0.020376920700073242,6.0,4.0,2.0,2.0,0.0,6.0,-0.10360925197601323,True,0.0,task_only,2202
77,10077,1000.0,19.272001018376614,102.0,3.0,8.0,True,0.009321033954620361,9.0,6.0,2.0,3.0,0.0,9.0,-0.10080562829971318,True,0.0,task_only,2202
78,10078,1000.0,20.32193021106741,55.0,2.0,10.0,True,0.010055780410766602,6.0,4.0,1.0,1.0,1.0,5.0,-0.06854258775711064,True,0.0,task_only,2202
79,10079,1000.0,19.34139131229881,39.0,1.0,10.0,True,0.13445931673049927,7.0,6.0,1.0,1.0,0.0,7.0,-0.08572428226470952,True,0.0,task_only,2202
80,10080,1000.0,17.466234279141645,80.0,3.0,8.0,True,0.01825869083404541,6.0,3.0,3.0,3.0,0.0,6.0,-0.11524914503097539,True,0.0,task_only,2202
81,10081,1000.0,19.21604400527758,44.0,3.0,10.0,True,0.11861550807952881,6.0,3.0,2.0,2.0,1.0,5.0,-0.11792652606964116,True,0.0,task_only,2202
82,10082,1000.0,21.64296607075812,43.0,2.0,11.0,True,0.03575420379638672,7.0,5.0,2.0,2.0,0.0,7.0,-0.10390751361846928,True,0.0,task_only,2202
83,10083,1000.0,20.436918711840917,75.0,1.0,10.0,True,0.007074594497680664,8.0,7.0,0.0,0.0,1.0,7.0,0.0004145026206969771,True,0.0,task_only,2202
84,10084,1000.0,14.336726795649156,219.0,5.0,6.0,True,0.015364408493041992,7.0,2.0,4.0,4.0,1.0,6.0,-0.11736344099044804,True,0.0,task_only,2202
85,10085,1000.0,18.55369538382547,70.0,1.0,9.0,True,0.025290369987487793,5.0,4.0,0.0,1.0,0.0,5.0,-0.11410473585128789,True,0.0,task_only,2202
86,10086,1000.0,16.58275800647243,48.0,3.0,8.0,True,0.09757840633392334,3.0,0.0,2.0,2.0,1.0,2.0,-0.10786985158920293,True,0.0,task_only,2202
87,10087,1000.0,14.062767438525043,27.0,2.0,7.0,True,0.08030962944030762,5.0,3.0,1.0,1.0,1.0,3.0,-0.10432540178298955,True,0.0,task_only,2202
88,10088,1000.0,16.5381722257207,98.0,4.0,7.0,True,0.032917320728302,8.0,4.0,3.0,3.0,1.0,7.0,-0.10379986763000493,True,0.0,task_only,2202
89,10089,1000.0,18.352097886341653,43.0,3.0,9.0,True,0.10023200511932373,7.0,4.0,3.0,3.0,0.0,7.0,-0.11414121389389043,True,0.0,task_only,2202
90,10090,1000.0,17.43842246621989,26.0,3.0,9.0,True,0.0895843505859375,6.0,3.0,2.0,2.0,1.0,5.0,-0.08390038013458256,True,0.0,task_only,2202
91,10091,1000.0,20.058255976742657,53.0,3.0,10.0,True,0.04464536905288696,5.0,2.0,2.0,2.0,1.0,4.0,-0.019043493270874068,True,0.0,task_only,2202
92,10092,1000.0,17.05782551115408,50.0,4.0,9.0,True,0.0319361686706543,5.0,1.0,3.0,3.0,1.0,4.0,-0.11020176410675053,True,0.0,task_only,2202
93,10093,1000.0,19.148374272804176,66.0,0.0,9.0,True,0.00652921199798584,8.0,8.0,0.0,0.0,0.0,7.0,0.05167223215103145,True,0.0,task_only,2202
94,10094,1000.0,20.859973385759076,81.0,3.0,11.0,True,0.06249278783798218,4.0,1.0,2.0,3.0,0.0,4.0,-0.1129091858863831,True,0.0,task_only,2202
95,10095,1000.0,18.250645383513074,131.0,3.0,8.0,True,0.01585310697555542,6.0,3.0,2.0,2.0,1.0,5.0,-0.11165909767150883,True,0.0,task_only,2202
96,10096,1000.0,19.086632858634403,50.0,2.0,9.0,True,0.06343495845794678,3.0,1.0,2.0,2.0,0.0,3.0,-0.09862463474273686,True,0.0,task_only,2202
97,10097,1000.0,20.626402261447765,67.0,1.0,10.0,True,0.01816803216934204,6.0,5.0,1.0,1.0,0.0,6.0,-0.10454695224761967,True,0.0,task_only,2202
98,10098,1000.0,20.595222513316116,22.0,3.0,10.0,True,0.15274375677108765,6.0,3.0,2.0,2.0,1.0,5.0,-0.08018641471862797,True,0.0,task_only,2202
99,10099,1000.0,16.24265788005141,76.0,4.0,7.0,True,0.06400412321090698,7.0,3.0,4.0,4.0,0.0,7.0,-0.10501794815063481,True,0.0,task_only,2202
0,10000,1000.0,25.329161722927438,43.0,0.0,11.0,True,0.03723585605621338,11.0,11.0,0.0,0.0,0.0,10.0,0.025545370578765825,True,0.0,task_only,3303
1,10001,1000.0,25.58061702413397,134.0,5.0,12.0,True,0.054146647453308105,7.0,2.0,4.0,4.0,1.0,6.0,-0.11029260158538823,True,0.0,task_only,3303
2,10002,1000.0,27.758824875453683,7.0,1.0,14.0,True,0.1831963062286377,1.0,0.0,1.0,1.0,0.0,1.0,-0.038777935504913374,True,0.0,task_only,3303
3,10003,1000.0,11.691715620808253,469.0,1.0,5.0,True,0.017114996910095215,2.0,1.0,0.0,1.0,0.0,2.0,-0.08332692384719853,True,0.0,task_only,3303
4,10004,1000.0,21.862217124963536,150.0,2.0,8.0,True,0.004659533500671387,7.0,5.0,1.0,1.0,1.0,6.0,-0.12196432352066044,True,0.0,task_only,3303
5,10005,1000.0,27.41881501383193,18.0,2.0,15.0,True,0.10892128944396973,5.0,3.0,2.0,2.0,0.0,5.0,-0.07103310823440556,True,0.0,task_only,3303
6,10006,1000.0,27.420021358181884,32.0,1.0,15.0,True,0.045268714427948,4.0,3.0,1.0,1.0,0.0,4.0,-0.054140555858612105,True,0.0,task_only,3303
7,10007,1000.0,27.110328908940573,50.0,1.0,13.0,True,0.028155505657196045,9.0,8.0,1.0,1.0,0.0,9.0,-0.0025722265243530718,True,0.0,task_only,3303
8,10008,1000.0,15.647227848277907,29.0,2.0,7.0,True,0.042401254177093506,6.0,4.0,1.0,1.0,1.0,5.0,-0.00032596588134770066,True,0.0,task_only,3303
9,10009,1000.0,27.579870765464875,106.0,0.0,12.0,True,0.027624070644378662,9.0,9.0,0.0,0.0,0.0,9.0,0.024975848197936967,True,0.0,task_only,3303
10,10010,1000.0,25.397969353674853,82.0,2.0,11.0,True,0.01779627799987793,7.0,5.0,2.0,2.0,0.0,7.0,-0.10676621198654179,True,0.0,task_only,3303
11,10011,1000.0,27.277401689752878,16.0,1.0,14.0,True,0.013041794300079346,7.0,6.0,1.0,1.0,0.0,7.0,-0.0037352323532104936,True,0.0,task_only,3303
12,10012,1000.0,24.76897716596568,12.0,2.0,13.0,True,0.1148461103439331,3.0,1.0,2.0,2.0,0.0,3.0,-0.08063309192657475,True,0.0,task_only,3303
13,10013,1000.0,19.844406968979456,97.0,2.0,10.0,True,0.012745320796966553,8.0,6.0,2.0,2.0,0.0,8.0,-0.0707293033599854,True,0.0,task_only,3303
14,10014,1000.0,26.24656954454258,67.0,2.0,12.0,True,0.03499424457550049,7.0,5.0,2.0,2.0,0.0,6.0,-0.10218911170959477,True,0.0,task_only,3303
15,10015,1000.0,29.05172147745725,27.0,0.0,15.0,True,0.024387001991271973,6.0,6.0,0.0,0.0,0.0,5.0,0.014836919307708696,True,0.0,task_only,3303
16,10016,1000.0,25.200344953565036,25.0,2.0,11.0,True,0.07392275333404541,4.0,2.0,1.0,2.0,0.0,4.0,-0.10588573217391972,True,0.0,task_only,3303
17,10017,1000.0,25.69341690423653,20.0,2.0,11.0,True,0.09714692831039429,11.0,9.0,1.0,1.0,1.0,10.0,-0.06558375358581547,True,0.0,task_only,3303
18,10018,1000.0,26.76575013024558,67.0,2.0,12.0,True,0.015123188495635986,8.0,6.0,1.0,2.0,0.0,8.0,-0.04617761373519902,True,0.0,task_only,3303
19,10019,1000.0,26.286025605044415,72.0,3.0,13.0,True,0.047908902168273926,6.0,3.0,3.0,3.0,0.0,5.0,-0.1070832490921021,True,0.0,task_only,3303
20,10020,1000.0,25.66813456341879,70.0,3.0,13.0,True,0.04673212766647339,8.0,5.0,2.0,2.0,1.0,7.0,-0.11268513202667241,True,0.0,task_only,3303
21,10021,1000.0,24.899007062692363,84.0,3.0,10.0,True,0.04701340198516846,5.0,2.0,2.0,2.0,1.0,4.0,-0.06389199495315556,True,0.0,task_only,3303
22,10022,1000.0,28.987236571367248,25.0,0.0,13.0,True,0.10673975944519043,10.0,10.0,0.0,0.0,0.0,9.0,0.06372250318527217,True,0.0,task_only,3303
23,10023,1000.0,27.10664688194811,29.0,0.0,14.0,True,0.015422344207763672,4.0,4.0,0.0,0.0,0.0,4.0,0.2371768474578857,True,0.0,task_only,3303
24,10024,1000.0,27.19903988653823,14.0,2.0,14.0,True,0.0321616530418396,4.0,2.0,1.0,2.0,0.0,4.0,-0.06783573627471928,True,0.0,task_only,3303
25,10025,1000.0,25.171283541669254,38.0,3.0,11.0,True,0.016770243644714355,9.0,6.0,3.0,3.0,0.0,9.0,-0.047993469238281294,True,0.0,task_only,3303
26,10026,1000.0,25.16485529190686,68.0,3.0,12.0,True,0.026242196559906006,11.0,8.0,2.0,2.0,1.0,10.0,-0.0862932682037354,True,0.0,task_only,3303
27,10027,1000.0,25.850214377943303,121.0,3.0,12.0,True,0.013439297676086426,9.0,6.0,3.0,3.0,0.0,8.0,-0.10320280790328984,True,0.0,task_only,3303
28,10028,1000.0,24.983262106710754,75.0,3.0,11.0,True,0.04643136262893677,9.0,6.0,2.0,2.0,1.0,8.0,-0.037371385097503707,True,0.0,task_only,3303
29,10029,1000.0,27.575621351636073,56.0,2.0,15.0,True,0.025110483169555664,8.0,6.0,1.0,1.0,1.0,7.0,-0.015676784515380904,True,0.0,task_only,3303
30,10030,1000.0,27.6805480485491,68.0,1.0,13.0,True,0.08118546009063721,5.0,4.0,1.0,1.0,0.0,5.0,-0.10697685480117802,True,0.0,task_only,3303
31,10031,1000.0,24.723531070291756,108.0,3.0,11.0,True,0.020109593868255615,9.0,6.0,3.0,3.0,0.0,9.0,-0.02570341825485234,True,0.0,task_only,3303
32,10032,1000.0,26.961207493615802,57.0,2.0,13.0,True,0.03265303373336792,7.0,5.0,2.0,2.0,0.0,7.0,-0.009348917007446333,True,0.0,task_only,3303
33,10033,1000.0,25.889326958262245,17.0,0.0,12.0,True,0.15760284662246704,8.0,8.0,0.0,0.0,0.0,8.0,0.029043865203857377,True,0.0,task_only,3303
34,10034,1000.0,26.51156411934153,59.0,1.0,14.0,True,0.005835413932800293,6.0,5.0,1.0,1.0,0.0,6.0,-0.11904196739196782,True,0.0,task_only,3303
35,10035,1000.0,26.37334392388584,23.0,2.0,12.0,True,0.16419070959091187,6.0,4.0,1.0,2.0,0.0,6.0,-0.05741052627563481,True,0.0,task_only,3303
36,10036,1000.0,25.32884771047793,28.0,1.0,11.0,True,0.10186082124710083,10.0,9.0,1.0,1.0,0.0,9.0,-0.023004221916198775,True,0.0,task_only,3303
37,10037,1000.0,25.1522937748814,0.0,0.0,13.0,True,0.25345784425735474,1.0,1.0,0.0,0.0,0.0,1.0,0.38518936634063716,True,0.0,task_only,3303
38,10038,1000.0,27.77216992636113,30.0,1.0,13.0,True,0.08286112546920776,8.0,7.0,1.0,1.0,0.0,8.0,-0.034676659107208296,True,0.0,task_only,3303
39,10039,1000.0,26.302780038783112,64.0,1.0,12.0,True,0.01590585708618164,7.0,6.0,1.0,1.0,0.0,6.0,-0.10043262243270878,True,0.0,task_only,3303
40,10040,1000.0,18.235111127323762,136.0,2.0,7.0,True,0.04195046424865723,2.0,0.0,2.0,2.0,0.0,2.0,-0.11497412919998173,True,0.0,task_only,3303
41,10041,1000.0,27.395099115225094,49.0,1.0,12.0,True,0.04123967885971069,9.0,8.0,1.0,1.0,0.0,8.0,-0.009251105785369917,True,0.0,task_only,3303
42,10042,1000.0,25.968870811695524,0.0,0.0,13.0,True,0.44902968406677246,1.0,1.0,0.0,0.0,0.0,1.0,0.6793884754180908,True,0.0,task_only,3303
43,10043,1000.0,26.287631062553828,27.0,1.0,14.0,True,0.00857609510421753,2.0,1.0,1.0,1.0,0.0,2.0,-0.08643381595611577,True,0.0,task_only,3303
44,10044,1000.0,24.917880023705948,69.0,5.0,11.0,True,0.06446081399917603,7.0,2.0,4.0,4.0,1.0,6.0,-0.012221026420593306,True,0.0,task_only,3303
45,10045,1000.0,27.08138975717793,72.0,1.0,13.0,True,0.016000986099243164,7.0,6.0,1.0,1.0,0.0,7.0,-0.10939459800720219,True,0.0,task_only,3303
46,10046,1000.0,26.021878769792238,90.0,3.0,11.0,True,0.039771080017089844,8.0,5.0,2.0,2.0,1.0,7.0,-0.07771270275115971,True,0.0,task_only,3303
47,10047,1000.0,27.01792043010937,68.0,1.0,14.0,True,0.067898690700531,6.0,5.0,1.0,1.0,0.0,6.0,-0.042533028125762984,True,0.0,task_only,3303
48,10048,1000.0,26.209088298346614,30.0,1.0,13.0,True,0.033035337924957275,7.0,6.0,1.0,1.0,0.0,7.0,-0.034848678112030074,True,0.0,task_only,3303
49,10049,1000.0,26.658863842159917,102.0,3.0,13.0,True,0.0795292854309082,7.0,4.0,2.0,2.0,1.0,6.0,-0.05634407997131352,True,0.0,task_only,3303
50,10050,1000.0,28.227633691310075,83.0,0.0,13.0,True,0.022787153720855713,10.0,10.0,0.0,0.0,0.0,9.0,0.045815002918243364,True,0.0,task_only,3303
51,10051,1000.0,23.76775329618249,0.0,0.0,12.0,True,0.21795415878295898,2.0,2.0,0.0,0.0,0.0,2.0,0.3944830417633056,True,0.0,task_only,3303
52,10052,1000.0,27.897392483704607,41.0,1.0,14.0,True,0.08241140842437744,8.0,7.0,0.0,1.0,0.0,8.0,-0.0022639513015747514,True,0.0,task_only,3303
53,10053,1000.0,24.18299712877365,67.0,3.0,12.0,True,0.06514352560043335,7.0,4.0,2.0,2.0,1.0,6.0,-0.007841873168945357,True,0.0,task_only,3303
54,10054,1000.0,26.295829140173737,55.0,2.0,11.0,True,0.07915771007537842,6.0,4.0,2.0,2.0,0.0,6.0,-0.029311883449554488,True,0.0,task_only,3303
55,10055,1000.0,25.156290882778194,70.0,3.0,12.0,True,0.0074806809425354,6.0,3.0,2.0,3.0,0.0,6.0,-0.10412226915359502,True,0.0,task_only,3303
56,10056,1000.0,26.972324457256036,104.0,2.0,13.0,True,0.011134743690490723,6.0,4.0,2.0,2.0,0.0,6.0,-0.06482594013214116,True,0.0,task_only,3303
57,10057,1000.0,24.477263024033164,33.0,1.0,13.0,True,0.05930596590042114,7.0,6.0,1.0,1.0,0.0,7.0,-0.03764032125473027,True,0.0,task_only,3303
58,10058,1000.0,27.851888751489696,11.0,2.0,14.0,True,0.12451010942459106,5.0,3.0,1.0,1.0,1.0,4.0,-0.048513281345367476,True,0.0,task_only,3303
59,10059,1000.0,24.196914575053597,100.0,2.0,10.0,True,0.018298208713531494,12.0,10.0,1.0,1.0,1.0,11.0,-0.053192842006683394,True,0.0,task_only,3303
60,10060,1000.0,25.16373629843929,87.0,2.0,12.0,True,0.009088397026062012,9.0,7.0,1.0,1.0,1.0,8.0,-0.1016523122787476,True,0.0,task_only,3303
61,10061,1000.0,19.87111811115028,71.0,3.0,10.0,True,0.014519691467285156,7.0,4.0,3.0,3.0,0.0,7.0,-0.11705337762832646,True,0.0,task_only,3303
62,10062,1000.0,27.14607935699314,30.0,3.0,14.0,True,0.07273167371749878,6.0,3.0,2.0,2.0,1.0,5.0,-0.042451667785644576,True,0.0,task_only,3303
63,10063,1000.0,13.925746810258715,309.0,2.0,8.0,True,0.0031426548957824707,3.0,1.0,1.0,2.0,0.0,3.0,-0.11455552577972417,True,0.0,task_only,3303
64,10064,1000.0,25.528381979675032,23.0,1.0,11.0,True,0.037139296531677246,8.0,7.0,1.0,1.0,0.0,8.0,-0.08756248950958256,True,0.0,task_only,3303
65,10065,1000.0,26.439185570686277,46.0,0.0,11.0,True,0.020067930221557617,8.0,8.0,0.0,0.0,0.0,7.0,0.08265514373779292,True,0.0,task_only,3303
66,10066,1000.0,25.481458025148413,97.0,3.0,11.0,True,0.008728086948394775,8.0,5.0,2.0,2.0,1.0,7.0,-0.04788814783096318,True,0.0,task_only,3303
67,10067,1000.0,27.606344727799296,27.0,1.0,13.0,True,0.04568159580230713,2.0,1.0,1.0,1.0,0.0,2.0,-0.1190664649009705,True,0.0,task_only,3303
68,10068,1000.0,26.876328672489763,149.0,2.0,12.0,True,0.026112735271453857,11.0,9.0,1.0,1.0,1.0,10.0,-0.11448954343795781,True,0.0,task_only,3303
69,10069,1000.0,24.582668801060663,62.0,2.0,11.0,True,0.062066495418548584,6.0,4.0,1.0,2.0,0.0,6.0,-0.02781234979629521,True,0.0,task_only,3303
70,10070,1000.0,25.004871364499195,89.0,3.0,12.0,True,0.008170008659362793,9.0,6.0,2.0,2.0,1.0,7.0,-0.10374282598495488,True,0.0,task_only,3303
71,10071,1000.0,23.478758342710762,7.0,0.0,10.0,True,0.176081120967865,3.0,3.0,0.0,0.0,0.0,3.0,0.00015593767166133254,True,0.0,task_only,3303
72,10072,1000.0,25.96806406437372,12.0,1.0,13.0,True,0.15019887685775757,7.0,6.0,1.0,1.0,0.0,7.0,-0.06787972450256352,True,0.0,task_only,3303
73,10073,1000.0,24.680503288262116,9.0,1.0,12.0,True,0.16279077529907227,4.0,3.0,0.0,0.0,1.0,3.0,0.23101724386215206,True,0.0,task_only,3303
74,10074,1000.0,26.166179226847817,105.0,4.0,10.0,True,0.009177446365356445,6.0,2.0,3.0,3.0,1.0,5.0,-0.09851055145263676,True,0.0,task_only,3303
75,10075,1000.0,20.989379498974813,42.0,2.0,10.0,True,0.07531231641769409,7.0,5.0,1.0,1.0,1.0,6.0,-0.020662474632263228,True,0.0,task_only,3303
76,10076,1000.0,25.6917434195675,106.0,4.0,11.0,True,0.03225141763687134,11.0,7.0,3.0,3.0,1.0,10.0,-0.07292978763580327,True,0.0,task_only,3303
77,10077,1000.0,25.28128776628364,60.0,3.0,12.0,True,0.08430737257003784,12.0,9.0,2.0,2.0,1.0,10.0,-0.10742335319519047,True,0.0,task_only,3303
78,10078,1000.0,26.801917520282586,21.0,2.0,13.0,True,0.12503939867019653,7.0,5.0,2.0,2.0,0.0,7.0,-0.05798416137695317,True,0.0,task_only,3303
79,10079,1000.0,25.172806972059334,55.0,2.0,13.0,True,0.017414867877960205,8.0,6.0,1.0,1.0,1.0,7.0,-0.025371181964874312,True,0.0,task_only,3303
80,10080,1000.0,24.351957883664,69.0,3.0,10.0,True,0.024073898792266846,9.0,6.0,2.0,2.0,1.0,8.0,-0.10693286657333378,True,0.0,task_only,3303
81,10081,1000.0,25.89759001729817,111.0,4.0,14.0,True,0.03170746564865112,5.0,1.0,3.0,3.0,1.0,4.0,-0.11191730499267583,True,0.0,task_only,3303
82,10082,1000.0,26.306101443991793,7.0,1.0,15.0,True,0.18545490503311157,5.0,4.0,1.0,1.0,0.0,5.0,-0.11705445051193242,True,0.0,task_only,3303
83,10083,1000.0,25.380674101914337,23.0,3.0,13.0,True,0.04751121997833252,7.0,4.0,3.0,3.0,0.0,6.0,-0.036162602901458785,True,0.0,task_only,3303
84,10084,1000.0,26.226329312201415,63.0,1.0,11.0,True,0.033336102962493896,10.0,9.0,0.0,0.0,1.0,9.0,0.0034883141517638716,True,0.0,task_only,3303
85,10085,1000.0,26.311357225619304,46.0,2.0,12.0,True,0.01601386070251465,8.0,6.0,2.0,2.0,0.0,7.0,-0.12013469934463505,True,0.0,task_only,3303
86,10086,1000.0,17.249766405297123,31.0,1.0,7.0,True,0.06175518035888672,4.0,3.0,1.0,1.0,0.0,3.0,-0.10590915679931645,True,0.0,task_only,3303
87,10087,1000.0,25.832584854100787,35.0,1.0,13.0,True,0.037033259868621826,6.0,5.0,1.0,1.0,0.0,6.0,-0.08119599819183354,True,0.0,task_only,3303
88,10088,1000.0,25.598909097740034,28.0,2.0,11.0,True,0.06771790981292725,9.0,7.0,1.0,1.0,1.0,7.0,-0.1048402070999146,True,0.0,task_only,3303
89,10089,1000.0,26.999335740165407,66.0,3.0,12.0,True,0.024810969829559326,9.0,6.0,2.0,2.0,1.0,8.0,-0.1091104626655579,True,0.0,task_only,3303
90,10090,1000.0,25.148623042452527,57.0,2.0,12.0,True,0.01755005121231079,8.0,6.0,2.0,2.0,0.0,7.0,-0.05880759954452519,True,0.0,task_only,3303
91,10091,1000.0,27.348048333665247,0.0,0.0,15.0,True,0.28903090953826904,1.0,1.0,0.0,0.0,0.0,1.0,0.10803742408752437,True,0.0,task_only,3303
92,10092,1000.0,25.807995406068585,79.0,3.0,12.0,True,0.03474658727645874,7.0,4.0,3.0,3.0,0.0,7.0,-0.08458023071289067,True,0.0,task_only,3303
93,10093,1000.0,23.572249245899002,64.0,2.0,11.0,True,0.07051956653594971,7.0,5.0,1.0,1.0,1.0,6.0,-0.05090509653091435,True,0.0,task_only,3303
94,10094,1000.0,25.70664373922773,32.0,2.0,14.0,True,0.058493614196777344,4.0,2.0,2.0,2.0,0.0,4.0,-0.06397782564163212,True,0.0,task_only,3303
95,10095,1000.0,23.021476215661096,51.0,2.0,11.0,True,0.005254268646240234,8.0,6.0,1.0,2.0,0.0,8.0,-0.043696570396423384,True,0.0,task_only,3303
96,10096,1000.0,26.97809673867232,48.0,1.0,14.0,True,0.018520474433898926,5.0,4.0,1.0,1.0,0.0,5.0,-0.08331995010375981,True,0.0,task_only,3303
97,10097,1000.0,28.711635146750268,15.0,0.0,16.0,True,0.059467613697052,2.0,2.0,0.0,0.0,0.0,2.0,0.057713997364044145,True,0.0,task_only,3303
98,10098,1000.0,25.56874118019914,42.0,1.0,11.0,True,0.07545322179794312,8.0,7.0,1.0,1.0,0.0,8.0,-0.020559835433960005,True,0.0,task_only,3303
99,10099,1000.0,23.730863278725337,83.0,2.0,11.0,True,0.011518657207489014,10.0,8.0,1.0,2.0,0.0,10.0,-0.11542778015136723,True,0.0,task_only,3303
0,10000,1000.0,26.038953359166044,37.0,2.0,13.0,True,0.0013777613639831543,10.0,8.0,1.0,2.0,0.0,10.0,-0.029736566543579146,True,0.0,task_only,4404
